Date,Indicator
1990-10-15 00:00:00-05:00,0.9299082866379331
1990-10-16 00:00:00-05:00,0.9301067246674374
1990-10-17 00:00:00-05:00,0.9304062614585434
1990-10-18 00:00:00-05:00,0.9303445364699741
1990-10-19 00:00:00-05:00,0.9302532483225766
1990-10-22 00:00:00-05:00,0.9300347411215644
1990-10-23 00:00:00-05:00,0.929948734285514
1990-10-24 00:00:00-05:00,0.9299657458928133
1990-10-25 00:00:00-05:00,0.9299349042183017
1990-10-26 00:00:00-05:00,0.9299551150968199
1990-10-29 00:00:00-06:00,0.9301658560989482
1990-10-30 00:00:00-06:00,0.9303445370693229
1990-10-31 00:00:00-06:00,0.930569797140433
1990-11-01 00:00:00-06:00,0.9307343627691684
1990-11-02 00:00:00-06:00,0.9307333310288621
1990-11-05 00:00:00-06:00,0.9306599730862554
1990-11-06 00:00:00-06:00,0.9306909951229341
1990-11-07 00:00:00-06:00,0.9309664725469294
1990-11-08 00:00:00-06:00,0.9311823061623544
1990-11-09 00:00:00-06:00,0.9309634051114893
1990-11-12 00:00:00-06:00,0.9307106230334901
1990-11-13 00:00:00-06:00,0.930430284731139
1990-11-14 00:00:00-06:00,0.9299018955285234
1990-11-15 00:00:00-06:00,0.9293701498051741
1990-11-16 00:00:00-06:00,0.9286525096058285
1990-11-19 00:00:00-06:00,0.9278481289146815
1990-11-20 00:00:00-06:00,0.9265962021897791
1990-11-21 00:00:00-06:00,0.925349631696336
1990-11-23 00:00:00-06:00,0.9236579486769191
1990-11-26 00:00:00-06:00,0.9223992362862948
1990-11-27 00:00:00-06:00,0.9211415605785118
1990-11-28 00:00:00-06:00,0.9198717226469075
1990-11-29 00:00:00-06:00,0.9187092975510505
1990-11-30 00:00:00-06:00,0.9175035724578602
1990-12-03 00:00:00-06:00,0.9165687122216934
1990-12-04 00:00:00-06:00,0.91566268932916
1990-12-05 00:00:00-06:00,0.914477450115482
1990-12-06 00:00:00-06:00,0.9134293480765822
1990-12-07 00:00:00-06:00,0.9121917606139281
1990-12-10 00:00:00-06:00,0.9107585591875771
1990-12-11 00:00:00-06:00,0.9091278239313981
1990-12-12 00:00:00-06:00,0.90708563102497
1990-12-13 00:00:00-06:00,0.9054560895267949
1990-12-14 00:00:00-06:00,0.9038947237476225
1990-12-17 00:00:00-06:00,0.9025789690419088
1990-12-18 00:00:00-06:00,0.9007922256754628
1990-12-19 00:00:00-06:00,0.8991168272004093
1990-12-20 00:00:00-06:00,0.8968506996962041
1990-12-21 00:00:00-06:00,0.8943169610640046
1990-12-24 00:00:00-06:00,0.8933620473343609
1990-12-26 00:00:00-06:00,0.892890845865161
1990-12-27 00:00:00-06:00,0.8929675466556678
1990-12-28 00:00:00-06:00,0.8936807400512194
1990-12-31 00:00:00-06:00,0.894908181031435
1991-01-02 00:00:00-06:00,0.8965478416388282
1991-01-03 00:00:00-06:00,0.8986133157800593
1991-01-04 00:00:00-06:00,0.9006043003017076
1991-01-07 00:00:00-06:00,0.9026900389931329
1991-01-08 00:00:00-06:00,0.9050359532511904
1991-01-09 00:00:00-06:00,0.9074931390714285
1991-01-10 00:00:00-06:00,0.9093480469718548
1991-01-11 00:00:00-06:00,0.9113477866521262
1991-01-14 00:00:00-06:00,0.913725401609246
1991-01-15 00:00:00-06:00,0.916234621564434
1991-01-16 00:00:00-06:00,0.9180588947581232
1991-01-17 00:00:00-06:00,0.9189261777810896
1991-01-18 00:00:00-06:00,0.919620023074048
1991-01-21 00:00:00-06:00,0.9198824177269157
1991-01-22 00:00:00-06:00,0.9202332401097617
1991-01-23 00:00:00-06:00,0.9202845273596145
1991-01-24 00:00:00-06:00,0.9201500869226904
1991-01-25 00:00:00-06:00,0.9202890485391672
1991-01-28 00:00:00-06:00,0.9202890485391672
1991-01-29 00:00:00-06:00,0.9201864006934772
1991-01-30 00:00:00-06:00,0.9196554507407668
1991-01-31 00:00:00-06:00,0.9193148416264477
1991-02-01 00:00:00-06:00,0.9189955023641321
1991-02-04 00:00:00-06:00,0.9187949694844616
1991-02-05 00:00:00-06:00,0.9186042546690715
1991-02-06 00:00:00-06:00,0.9183882509413127
1991-02-07 00:00:00-06:00,0.9182949737521255
1991-02-08 00:00:00-06:00,0.9180637640149596
1991-02-11 00:00:00-06:00,0.9176569256322344
1991-02-12 00:00:00-06:00,0.9169716454996178
1991-02-13 00:00:00-06:00,0.915987318475304
1991-02-14 00:00:00-06:00,0.9148469042618238
1991-02-15 00:00:00-06:00,0.9134444028973594
1991-02-19 00:00:00-06:00,0.9116832216727382
1991-02-20 00:00:00-06:00,0.910029439815671
1991-02-21 00:00:00-06:00,0.9073080944089986
